price,src_stops,dest_stops,src_airport_stops,dest_airport_stops,src_duration,dest_duration,src_airport,dest_airport,src_time,dest_time,src_carrier,dest_carrier,sort
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 06m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 51m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,34h 27m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,35h 19m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,36h 32m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 06m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 51m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,34h 27m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,35h 19m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,36h 32m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1519,2,3,"CAN, KUL","SIN, SGN, ...",39h 50m,56h 10m,JFK ‐ PER,PER ‐ JFK,1:45 am — 5:35 am +2,6:10 pm — 2:20 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1628,2,2,"CAN, SIN","DOH, DUB",30h 15m,54h 00m,JFK ‐ PER,PER ‐ SWF,1:45 am — 8:00 pm +1,10:50 pm — 4:50 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",35h 20m,31h 55m,JFK ‐ PER,PER ‐ JFK,4:55 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 06m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 51m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,34h 27m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,35h 19m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,36h 32m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 06m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 51m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,34h 27m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,35h 19m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,36h 32m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1519,2,3,"CAN, KUL","SIN, SGN, ...",39h 50m,56h 10m,JFK ‐ PER,PER ‐ JFK,1:45 am — 5:35 am +2,6:10 pm — 2:20 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1628,2,2,"CAN, SIN","DOH, DUB",30h 15m,54h 00m,JFK ‐ PER,PER ‐ SWF,1:45 am — 8:00 pm +1,10:50 pm — 4:50 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",35h 20m,31h 55m,JFK ‐ PER,PER ‐ JFK,4:55 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 06m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 51m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,34h 27m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,35h 19m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,36h 32m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 06m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 51m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,34h 27m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,35h 19m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,36h 32m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1519,2,3,"CAN, KUL","SIN, SGN, ...",39h 50m,56h 10m,JFK ‐ PER,PER ‐ JFK,1:45 am — 5:35 am +2,6:10 pm — 2:20 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1628,2,2,"CAN, SIN","DOH, DUB",30h 15m,54h 00m,JFK ‐ PER,PER ‐ SWF,1:45 am — 8:00 pm +1,10:50 pm — 4:50 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",35h 20m,31h 55m,JFK ‐ PER,PER ‐ JFK,4:55 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 06m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 51m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,34h 27m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,35h 19m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,36h 32m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 06m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 51m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,34h 27m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,35h 19m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,36h 32m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1519,2,3,"CAN, KUL","SIN, SGN, ...",39h 50m,56h 10m,JFK ‐ PER,PER ‐ JFK,1:45 am — 5:35 am +2,6:10 pm — 2:20 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1628,2,2,"CAN, SIN","DOH, DUB",30h 15m,54h 00m,JFK ‐ PER,PER ‐ SWF,1:45 am — 8:00 pm +1,10:50 pm — 4:50 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",35h 20m,31h 55m,JFK ‐ PER,PER ‐ JFK,4:55 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 06m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 51m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,34h 27m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,35h 19m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,36h 32m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 06m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 51m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,34h 27m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,35h 19m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,36h 32m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1519,2,3,"CAN, KUL","SIN, SGN, ...",39h 50m,56h 10m,JFK ‐ PER,PER ‐ JFK,1:45 am — 5:35 am +2,6:10 pm — 2:20 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1628,2,2,"CAN, SIN","DOH, DUB",30h 15m,54h 00m,JFK ‐ PER,PER ‐ SWF,1:45 am — 8:00 pm +1,10:50 pm — 4:50 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",35h 20m,31h 55m,JFK ‐ PER,PER ‐ JFK,4:55 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 06m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 51m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,34h 27m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,35h 19m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,36h 32m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 06m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 51m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,34h 27m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,35h 19m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,36h 32m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1519,2,3,"CAN, KUL","SIN, SGN, ...",39h 50m,56h 10m,JFK ‐ PER,PER ‐ JFK,1:45 am — 5:35 am +2,6:10 pm — 2:20 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1628,2,2,"CAN, SIN","DOH, DUB",30h 15m,54h 00m,JFK ‐ PER,PER ‐ SWF,1:45 am — 8:00 pm +1,10:50 pm — 4:50 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",35h 20m,31h 55m,JFK ‐ PER,PER ‐ JFK,4:55 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 06m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 51m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,34h 27m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,35h 19m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,36h 32m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 06m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 51m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,34h 27m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,35h 19m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,36h 32m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1519,2,3,"CAN, KUL","SIN, SGN, ...",39h 50m,56h 10m,JFK ‐ PER,PER ‐ JFK,1:45 am — 5:35 am +2,6:10 pm — 2:20 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1628,2,2,"CAN, SIN","DOH, DUB",30h 15m,54h 00m,JFK ‐ PER,PER ‐ SWF,1:45 am — 8:00 pm +1,10:50 pm — 4:50 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",35h 20m,31h 55m,JFK ‐ PER,PER ‐ JFK,4:55 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 06m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 51m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,34h 27m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,35h 19m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,36h 32m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 06m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 51m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,34h 27m,JFK ‐ PER,PER ‐ LGA,11:05 am — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,35h 19m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,36h 32m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1519,2,3,"CAN, KUL","SIN, SGN, ...",39h 50m,56h 10m,JFK ‐ PER,PER ‐ JFK,1:45 am — 5:35 am +2,6:10 pm — 2:20 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1628,2,2,"CAN, SIN","DOH, DUB",30h 15m,54h 00m,JFK ‐ PER,PER ‐ SWF,1:45 am — 8:00 pm +1,10:50 pm — 4:50 pm +2,Multiple Airlines,Multiple Airlines,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",35h 20m,31h 55m,JFK ‐ PER,PER ‐ JFK,4:55 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1630,2,2,"LAX, SYD","SYD, LAX",36h 15m,31h 55m,EWR ‐ PER,PER ‐ JFK,4:00 pm — 4:15 pm +2,11:55 pm — 7:50 pm +1,Multiple Airlines,Virgin Australia,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 06m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,31h 51m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 6:41 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,34h 27m,JFK ‐ PER,PER ‐ LGA,9:00 pm — 6:20 pm +2,10:50 pm — 9:17 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,35h 19m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 10:09 pm +1,Qatar Airways,Qatar Airways,cheapest
$1477,1,2,DOH,"DOH, BOS",33h 20m,36h 32m,JFK ‐ PER,PER ‐ EWR,9:00 pm — 6:20 pm +2,10:50 pm — 11:22 pm +1,Qatar Airways,Qatar Airways,cheapest
$1480,1,2,DOH,"DOH, BOS",43h 15m,31h 06m,JFK ‐ PER,PER ‐ EWR,11:05 am — 6:20 pm +2,10:50 pm — 5:56 pm +1,Qatar Airways,Qatar Airways,cheapest
